grid_id,locality,centroid_lat,centroid_lon,area_sqkm,elevation_m,slope_deg,low_lying_score,dist_to_drain_m,drainage_density,dist_to_mithi_m,dist_to_coast_m,dist_to_hotspot_m,historical_hotspot_score,built_up_ratio
MUM_000183,Worli / Prabhadevi,18.992506,72.81932,0.0907,13.77,1.36,0.4,2711.8,0.2,2711.8,91.2,3809.8,0.042,0.721
MUM_000184,Worli / Prabhadevi,18.997021,72.819261,0.0547,19.71,2.48,0.4,3052.8,0.2,3052.8,35.3,3379.5,0.06,0.808
MUM_000185,Worli / Prabhadevi,19.001537,72.819202,0.0897,18.83,1.58,0.4,3436.3,0.2,3436.3,90.1,3042.9,0.079,0.715
MUM_000186,Worli / Prabhadevi,19.006052,72.819143,0.134,11.36,3.55,0.4,3762.8,0.2,3762.8,133.1,2782.3,0.098,0.763
MUM_000187,Worli / Prabhadevi,19.010568,72.819085,0.1783,12.41,1.88,0.4,4091.6,0.2,4091.6,176.5,2590.1,0.116,0.722
MUM_000188,Worli / Prabhadevi,19.015084,72.819026,0.2226,16.5,3.66,0.4,4421.3,0.2,4421.3,219.9,2484.3,0.126,0.805
MUM_000189,Worli / Prabhadevi,19.019599,72.818967,0.2497,15.03,2.35,0.4,4733.1,0.2,4733.1,279.8,2459.0,0.129,0.822
MUM_000190,Worli / Prabhadevi,19.024115,72.818908,0.25,16.85,1.39,0.4,4800.2,0.2,5028.4,366.7,2507.3,0.124,0.78
MUM_000191,Worli / Prabhadevi,19.02863,72.818849,0.25,17.0,3.49,0.4,4307.9,0.2,5323.7,454.0,2650.4,0.11,0.795
MUM_000192,Worli / Prabhadevi,19.033146,72.81879,0.25,9.3,2.54,0.4,3817.5,0.2,5619.0,541.3,2874.4,0.091,0.812
MUM_000193,Bandra West,19.037661,72.818731,0.25,7.83,1.09,0.55,3329.9,0.2,5914.2,628.5,3162.3,0.072,0.851
MUM_000194,Bandra West,19.042122,72.818766,0.25,7.26,2.47,0.55,2846.8,0.2,6209.4,715.8,3185.1,0.07,0.814
MUM_000195,Bandra West,19.046599,72.819152,0.25,7.46,1.29,0.55,2370.3,0.2,6504.7,803.1,2974.1,0.084,0.814
MUM_000196,Bandra West,19.051085,72.819572,0.25,11.17,2.13,0.55,1896.4,0.34,6799.9,763.1,2836.5,0.094,0.869
MUM_000197,Bandra West,19.05553,72.819988,0.25,6.07,2.07,0.55,1422.5,1.13,7063.2,709.6,2783.2,0.098,0.87
MUM_000198,Bandra West,19.060294,72.820282,0.25,9.91,2.39,0.55,948.7,1.92,7283.3,656.0,2819.0,0.095,0.825
MUM_000199,Bandra West,19.064958,72.81988,0.25,10.71,1.41,0.55,474.8,2.71,7503.4,602.5,2940.6,0.086,0.813
MUM_000200,Bandra West,19.069407,72.819406,0.25,13.03,1.53,0.55,1.0,3.5,7723.5,548.9,3138.1,0.073,0.836
MUM_000201,Bandra West,19.073887,72.81893,0.25,6.37,1.35,0.55,472.9,2.71,7945.0,495.4,3398.2,0.059,0.838
MUM_000202,Santacruz / Milan Subway,19.078379,72.818452,0.25,4.04,0.8,0.92,946.7,1.92,8185.6,441.9,3707.9,0.046,0.945
MUM_000203,Santacruz / Milan Subway,19.082819,72.818143,0.25,3.52,0.83,0.92,1420.6,1.13,8448.9,388.3,4055.7,0.034,0.894
MUM_000204,Santacruz / Milan Subway,19.087332,72.818081,0.25,2.87,0.82,0.92,1894.4,0.34,8721.6,334.8,4432.7,0.025,0.92
MUM_000205,Santacruz / Milan Subway,19.091847,72.818022,0.25,4.44,0.37,0.92,2348.6,0.2,8994.3,281.3,4832.1,0.018,0.906
MUM_000206,Santacruz / Milan Subway,19.096363,72.817963,0.2374,3.46,0.35,0.92,2783.1,0.2,9253.5,240.4,5237.3,0.013,0.915
MUM_000207,Santacruz / Milan Subway,19.100878,72.817903,0.1911,4.14,0.56,0.92,3203.2,0.2,9485.2,188.4,5641.2,0.009,0.933
MUM_000208,Andheri Subway / West,19.105394,72.817844,0.1404,3.72,0.36,0.92,3503.9,0.2,9713.5,139.1,6057.8,0.006,0.947
MUM_000209,Andheri Subway / West,19.109909,72.817785,0.0896,4.6,1.17,0.92,3019.1,0.2,9939.8,90.2,6482.0,0.005,0.911
MUM_000210,Andheri Subway / West,19.114425,72.817726,0.0389,3.7,0.97,0.92,2559.8,0.2,10155.7,43.5,6895.7,0.003,0.869
MUM_000211,Andheri Subway / West,19.11894,72.817666,0.133,4.47,0.51,0.92,6518.6,0.2,12714.1,127.9,10361.2,0.0,0.893
MUM_000212,Andheri Subway / West,19.123456,72.817607,0.2374,3.53,0.52,0.92,6082.3,0.2,12235.9,248.9,9880.7,0.0,0.911
MUM_000213,Andheri Subway / West,19.127971,72.817548,0.25,3.54,0.59,0.92,5610.9,0.2,11746.6,455.1,9398.3,0.0,0.909
MUM_000214,Andheri Subway / West,19.132487,72.817488,0.25,3.88,1.19,0.92,5130.9,0.2,11249.4,675.4,8910.4,0.001,0.911
MUM_000215,Andheri Subway / West,19.137002,72.817429,0.25,3.55,0.77,0.92,4655.0,0.2,10752.4,895.8,8423.9,0.001,0.87
MUM_000216,Goregaon West,19.141518,72.81737,0.25,19.13,3.33,0.4,4184.9,0.2,10255.7,1116.1,7939.1,0.001,0.812
MUM_000217,Goregaon West,19.146033,72.81731,0.25,15.4,2.32,0.4,3722.5,0.2,9759.4,1336.5,7456.3,0.002,0.839
MUM_000218,Goregaon West,19.150549,72.817251,0.25,14.58,1.32,0.4,3271.2,0.2,9263.4,1556.8,6975.9,0.003,0.832
MUM_000219,Goregaon West,19.155064,72.817191,0.25,14.56,2.33,0.4,2836.3,0.2,8768.0,1777.2,6498.5,0.004,0.819
MUM_000220,Goregaon West,19.159527,72.817248,0.25,20.52,2.78,0.4,2426.6,0.2,8273.0,1997.5,6024.7,0.007,0.753
MUM_000221,Goregaon West,19.164002,72.817623,0.25,21.5,3.35,0.4,2056.8,0.2,7778.7,2217.9,5555.5,0.01,0.805
MUM_000222,Goregaon West,19.168487,72.818042,0.25,17.8,3.89,0.4,1707.7,0.65,7285.2,2438.2,5092.2,0.014,0.804
MUM_000223,Malad West,19.172931,72.818458,0.25,18.52,2.04,0.4,1358.6,1.24,6792.7,2658.4,4636.6,0.021,0.742
MUM_000224,Malad West,19.177173,72.818855,0.25,15.78,3.32,0.4,1009.5,1.82,6301.3,2565.8,4191.0,0.03,0.753
MUM_000225,Mumbai Central,,,0.25,10.19,2.37,0.4,660.4,2.4,5811.4,2391.9,3759.2,0.044,0.744
MUM_000226,Mumbai Central,,,0.25,7.49,1.23,0.4,329.6,2.95,5323.3,2218.1,3346.4,0.062,0.748
MUM_000227,Colaba / Fort,18.920648,72.823979,0.25,11.01,2.24,0.4,3.4,3.49,4837.7,2044.2,2960.7,0.085,0.728
MUM_000228,Colaba / Fort,18.92491,72.824837,0.25,13.4,1.82,0.4,322.7,2.96,4355.4,1870.3,2613.9,0.113,0.786
MUM_000229,Colaba / Fort,18.929343,72.824887,0.25,15.44,1.97,0.4,648.9,2.42,3877.6,1696.5,2323.7,0.144,0.816
MUM_000230,Marine Lines / Kalbadevi,18.933859,72.824829,0.25,13.07,2.71,0.4,975.0,1.88,3406.1,1525.0,2113.4,0.172,0.735
MUM_000231,Marine Lines / Kalbadevi,18.938375,72.82477,0.25,7.85,2.34,0.4,1301.2,1.33,2944.0,1418.1,2008.3,0.188,0.799
MUM_000232,Marine Lines / Kalbadevi,18.94289,72.824712,0.25,7.21,2.69,0.4,1630.4,0.78,2496.6,1318.6,2024.9,0.185,0.709
MUM_000233,Marine Lines / Kalbadevi,18.947406,72.824653,0.25,14.57,1.75,0.4,1998.8,0.2,2073.3,1219.0,2160.3,0.165,0.714
MUM_000234,Marine Lines / Kalbadevi,18.951921,72.824595,0.25,11.57,1.86,0.4,1692.5,0.68,1692.5,1119.5,2394.6,0.136,0.755
MUM_000235,Marine Lines / Kalbadevi,18.956437,72.824536,0.25,13.16,2.08,0.4,1389.4,1.18,1389.4,1020.0,2702.0,0.105,0.838
MUM_000236,Marine Lines / Kalbadevi,18.960953,72.824477,0.25,8.19,3.02,0.4,1223.2,1.46,1223.2,920.5,3060.7,0.078,0.741
MUM_000237,Marine Lines / Kalbadevi,18.965468,72.824419,0.25,11.25,1.82,0.4,1249.8,1.42,1249.8,820.9,3454.7,0.056,0.798
MUM_000238,Marine Lines / Kalbadevi,18.969984,72.82436,0.25,11.64,3.49,0.4,1458.7,1.07,1458.7,721.4,3873.2,0.04,0.754
MUM_000239,Marine Lines / Kalbadevi,18.974499,72.824302,0.25,13.75,3.27,0.4,1784.4,0.53,1784.4,621.9,4077.3,0.033,0.768
MUM_000240,Worli / Prabhadevi,18.979015,72.824243,0.25,11.07,2.04,0.4,2133.4,0.2,2133.4,522.3,4021.6,0.035,0.716
MUM_000241,Worli / Prabhadevi,18.983531,72.824184,0.25,17.91,2.46,0.4,2482.4,0.2,2482.4,422.8,3593.2,0.05,0.734
MUM_000242,Worli / Prabhadevi,18.988046,72.824126,0.25,22.0,3.2,0.4,2831.4,0.2,2831.4,336.9,3185.8,0.07,0.766
MUM_000243,Worli / Prabhadevi,18.992562,72.824067,0.25,15.81,2.96,0.4,3148.5,0.2,3148.5,422.7,2808.4,0.096,0.738
MUM_000244,Worli / Prabhadevi,18.997077,72.824008,0.25,16.58,2.09,0.4,3443.8,0.2,3443.8,510.0,2474.9,0.127,0.716
MUM_000245,Worli / Prabhadevi,19.001593,72.82395,0.25,21.48,3.15,0.4,3739.1,0.2,3739.1,597.3,2205.2,0.159,0.729
MUM_000246,Worli / Prabhadevi,19.006108,72.823891,0.25,12.14,2.49,0.4,4034.4,0.2,4034.4,684.5,2025.1,0.185,0.786
MUM_000247,Worli / Prabhadevi,19.010624,72.823832,0.25,16.07,3.47,0.4,4329.7,0.2,4329.7,771.8,1959.4,0.195,0.809
MUM_000248,Worli / Prabhadevi,19.01514,72.823773,0.25,7.24,3.74,0.4,4624.9,0.2,4624.9,859.1,2019.2,0.186,0.743
MUM_000249,Worli / Prabhadevi,19.019655,72.823714,0.25,16.05,2.64,0.4,4427.1,0.2,4920.2,946.3,2194.3,0.161,0.781
MUM_000250,Worli / Prabhadevi,19.024171,72.823656,0.25,10.31,2.35,0.4,3951.4,0.2,5215.4,1033.6,2460.3,0.129,0.772
MUM_000251,Worli / Prabhadevi,19.028686,72.823597,0.25,9.77,3.77,0.4,3477.5,0.2,5510.7,1120.9,2791.3,0.098,0.792
MUM_000252,Worli / Prabhadevi,19.033202,72.823538,0.25,13.9,3.97,0.4,3003.7,0.2,5805.9,1208.1,2759.0,0.1,0.794
MUM_000253,Bandra West,19.037717,72.823479,0.25,10.68,2.23,0.55,2529.8,0.2,6101.1,1295.4,2512.5,0.123,0.856
MUM_000254,Bandra West,19.042233,72.82342,0.25,13.8,2.48,0.55,2056.0,0.2,6394.2,1260.2,2348.0,0.141,0.792
MUM_000255,Bandra West,19.046748,72.823361,0.25,11.12,1.02,0.55,1582.1,0.86,6614.3,1206.7,2283.3,0.149,0.781
MUM_000256,Bandra West,19.051264,72.823302,0.25,12.75,1.7,0.55,1108.3,1.65,6834.4,1153.1,2326.8,0.144,0.79
MUM_000257,Bandra West,19.055779,72.823244,0.25,7.11,2.74,0.55,634.4,2.44,7054.5,1099.6,2472.7,0.127,0.802
MUM_000258,Bandra West,19.060295,72.823185,0.25,10.3,2.06,0.55,160.6,3.23,7274.6,1046.1,2704.6,0.105,0.867
MUM_000259,Bandra West,19.064811,72.823126,0.25,8.91,1.4,0.55,313.3,2.98,7503.8,992.5,3002.5,0.082,0.838
MUM_000260,Bandra West,19.069326,72.823067,0.25,6.16,1.06,0.55,785.3,2.19,7758.0,939.0,3349.0,0.061,0.833
MUM_000261,Bandra West,19.073842,72.823008,0.25,7.02,1.6,0.55,1230.6,1.45,8029.8,885.5,3730.4,0.045,0.879
MUM_000262,Santacruz / Milan Subway,19.078357,72.822949,0.25,3.44,0.84,0.92,1676.0,0.71,8302.5,831.9,4137.2,0.032,0.855
MUM_000263,Santacruz / Milan Subway,19.082873,72.82289,0.25,4.78,0.83,0.92,2121.3,0.2,8575.2,778.4,4562.5,0.022,0.913
MUM_000264,Santacruz / Milan Subway,19.087388,72.822831,0.25,4.45,0.77,0.92,2566.7,0.2,8847.9,719.1,5001.7,0.015,0.92
MUM_000265,Santacruz / Milan Subway,19.091904,72.822772,0.25,3.13,0.84,0.92,3012.0,0.2,9120.6,619.6,5451.4,0.011,0.929
MUM_000266,Santacruz / Milan Subway,19.096419,72.822712,0.25,4.84,1.11,0.92,3457.4,0.2,9393.3,520.1,5909.2,0.007,0.895
MUM_000267,Santacruz / Milan Subway,19.100935,72.822653,0.25,3.41,0.94,0.92,3051.9,0.2,9666.0,420.6,6373.3,0.005,0.913
MUM_000268,Andheri Subway / West,19.10545,72.822594,0.25,4.2,1.05,0.92,2565.9,0.2,9938.7,321.2,6842.4,0.003,0.936
MUM_000269,Andheri Subway / West,19.109966,72.822535,0.2363,3.09,0.42,0.92,2091.2,0.2,10196.4,235.9,7304.6,0.002,0.858
MUM_000270,Andheri Subway / West,19.114481,72.822476,0.1873,4.82,0.77,0.92,1621.6,0.8,10427.6,184.7,7763.7,0.002,0.858
MUM_000271,Andheri Subway / West,19.118997,72.822417,0.1366,4.64,1.06,0.92,1152.8,1.58,10671.8,135.4,8149.1,0.001,0.941
MUM_000272,Andheri Subway / West,19.123512,72.822358,0.0858,4.31,0.39,0.92,688.7,2.35,10930.5,86.6,7698.8,0.002,0.887
MUM_000273,Andheri Subway / West,19.128028,72.822299,0.0351,3.37,1.13,0.92,249.6,3.08,11189.9,40.4,7278.0,0.002,0.861
MUM_000274,Andheri Subway / West,19.132543,72.822239,0.1285,3.35,1.04,0.92,5689.4,0.2,11673.3,124.1,9284.2,0.0,0.908
MUM_000275,Andheri Subway / West,19.137059,72.82218,0.2353,2.93,0.8,0.92,5284.1,0.2,11197.0,243.0,8803.5,0.001,0.884
MUM_000276,Goregaon West,19.141574,72.822121,0.25,13.6,1.77,0.4,4839.5,0.2,10707.7,446.9,8319.4,0.001,0.772
MUM_000277,Goregaon West,19.14609,72.822062,0.25,10.6,1.92,0.4,4389.2,0.2,10208.8,667.3,7828.1,0.001,0.827
MUM_000278,Goregaon West,19.150605,72.822002,0.25,16.64,3.81,0.4,3950.8,0.2,9710.1,887.6,7338.0,0.002,0.714
MUM_000279,Goregaon West,19.155121,72.821943,0.25,15.25,2.58,0.4,3528.8,0.2,9211.5,1108.0,6849.3,0.003,0.76
MUM_000280,Goregaon West,19.159636,72.821884,0.25,8.88,1.91,0.4,3129.9,0.2,8713.1,1328.3,6362.4,0.005,0.812
MUM_000281,Goregaon West,19.164152,72.821824,0.25,15.67,3.78,0.4,2763.8,0.2,8214.8,1548.7,5877.7,0.007,0.803
MUM_000282,Goregaon West,19.168667,72.821765,0.25,14.6,2.15,0.4,2414.7,0.2,7716.8,1769.0,5395.7,0.011,0.704
MUM_000283,Malad West,19.173183,72.821706,0.25,10.49,2.55,0.4,2065.6,0.2,7219.1,1989.3,4917.4,0.017,0.752
MUM_000284,Malad West,19.177698,72.821646,0.25,10.44,2.93,0.4,1716.5,0.64,6721.7,2209.6,4443.9,0.025,0.797
MUM_000285,Malad West,19.182148,72.821712,0.25,14.84,3.7,0.4,1367.4,1.22,6224.7,2429.8,3976.8,0.036,0.784
MUM_000286,Malad West,19.186634,72.822114,0.25,12.82,3.7,0.4,1034.7,1.78,5728.3,2650.1,3518.8,0.053,0.789
MUM_000287,Malad West,19.191117,72.822533,0.25,19.95,2.38,0.4,708.5,2.32,5232.5,2686.9,3073.9,0.077,0.766
MUM_000288,Malad West,19.195556,72.822948,0.25,11.88,1.31,0.4,382.4,2.86,4737.6,2513.0,2648.7,0.11,0.752
MUM_000289,Kandivali West,19.199755,72.823341,0.25,18.7,3.62,0.4,56.2,3.41,4243.9,2339.1,2254.5,0.153,0.801
MUM_000290,Mumbai Central,,,0.25,14.46,2.0,0.4,269.9,3.05,3751.8,2165.3,1910.4,0.204,0.7
MUM_000291,Mumbai Central,,,0.25,21.72,3.5,0.4,596.1,2.51,3262.2,2008.3,1648.1,0.253,0.757
MUM_000292,Colaba / Fort,18.929746,72.828567,0.25,16.18,2.58,0.4,923.4,1.96,2776.3,1908.1,1511.1,0.284,0.753
MUM_000293,Marine Lines / Kalbadevi,18.934008,72.829448,0.25,9.86,1.7,0.4,1292.7,1.35,2296.4,1808.6,1533.0,0.279,0.786
MUM_000294,Marine Lines / Kalbadevi,18.93843,72.829516,0.25,16.54,3.15,0.4,1664.8,0.73,1827.4,1709.0,1708.0,0.241,0.72
MUM_000295,Marine Lines / Kalbadevi,18.942946,72.829457,0.25,15.81,3.11,0.4,1380.3,1.2,1380.3,1609.5,1996.0,0.19,0.819
MUM_000296,Marine Lines / Kalbadevi,18.947462,72.829399,0.25,15.04,3.17,0.4,985.5,1.86,985.5,1510.0,2356.1,0.14,0.733
MUM_000297,Marine Lines / Kalbadevi,18.951977,72.82934,0.25,18.31,1.36,0.4,732.8,2.28,732.8,1410.4,2760.1,0.1,0.793
MUM_000298,Marine Lines / Kalbadevi,18.956493,72.829282,0.25,9.96,2.56,0.4,776.4,2.21,776.4,1310.9,3191.4,0.07,0.823
MUM_000299,Marine Lines / Kalbadevi,18.961008,72.829223,0.25,8.09,3.04,0.4,1077.4,1.7,1077.4,1211.4,3432.1,0.057,0.831
MUM_000300,Marine Lines / Kalbadevi,18.965524,72.829165,0.25,8.85,2.34,0.4,1426.4,1.12,1426.4,1111.9,3622.2,0.049,0.702
MUM_000301,Marine Lines / Kalbadevi,18.97004,72.829107,0.25,18.48,1.38,0.4,1775.3,0.54,1775.3,1012.3,3803.1,0.042,0.81
MUM_000302,Marine Lines / Kalbadevi,18.974555,72.829048,0.25,13.66,1.58,0.4,2124.3,0.2,2124.3,912.8,3346.9,0.061,0.782
MUM_000303,Worli / Prabhadevi,18.979071,72.82899,0.25,9.62,3.0,0.4,2449.8,0.2,2449.8,836.1,2905.1,0.089,0.737
MUM_000304,Worli / Prabhadevi,18.983586,72.828931,0.25,17.6,2.76,0.4,2745.0,0.2,2745.0,915.1,2485.5,0.126,0.791
MUM_000305,Worli / Prabhadevi,18.988102,72.828872,0.25,18.59,3.22,0.4,3040.3,0.2,3040.3,1002.3,2101.4,0.174,0.725
MUM_000306,Worli / Prabhadevi,18.992617,72.828814,0.25,14.87,1.39,0.4,3335.6,0.2,3335.6,1089.6,1775.9,0.228,0.776
MUM_000307,Worli / Prabhadevi,18.997133,72.828755,0.25,16.37,2.5,0.4,3630.9,0.2,3630.9,1176.9,1546.5,0.276,0.733
MUM_000308,Worli / Prabhadevi,19.001649,72.828697,0.25,15.82,2.82,0.4,3926.2,0.2,3926.2,1264.1,1459.4,0.296,0.762
MUM_000309,Worli / Prabhadevi,19.006164,72.828638,0.25,19.37,3.79,0.4,4221.4,0.2,4221.4,1351.4,1538.8,0.277,0.792
MUM_000310,Worli / Prabhadevi,19.01068,72.828579,0.25,7.54,2.87,0.4,4516.7,0.2,4516.7,1438.7,1762.3,0.23,0.738
MUM_000311,Worli / Prabhadevi,19.015195,72.828521,0.25,10.78,3.19,0.4,4111.0,0.2,4811.9,1525.9,2084.2,0.176,0.789
MUM_000312,Worli / Prabhadevi,19.019711,72.828462,0.25,21.41,1.82,0.4,3637.1,0.2,5107.1,1613.2,2466.1,0.128,0.819
MUM_000313,Worli / Prabhadevi,19.024227,72.828404,0.25,21.92,2.58,0.4,3163.2,0.2,5402.4,1700.4,2362.1,0.14,0.836
MUM_000314,Worli / Prabhadevi,19.028742,72.828345,0.25,13.97,1.37,0.4,2689.4,0.2,5697.6,1787.7,2068.8,0.178,0.729
MUM_000315,Dharavi / Mahim,19.033258,72.828286,0.25,5.38,1.13,0.85,2215.5,0.2,5945.2,1757.3,1865.6,0.211,0.861
MUM_000316,Bandra West,19.037773,72.828227,0.25,12.32,1.74,0.55,1741.7,0.6,6165.3,1703.8,1783.5,0.226,0.786
MUM_000317,Bandra West,19.042289,72.828169,0.25,10.1,1.23,0.55,1267.8,1.39,6385.4,1650.3,1838.8,0.216,0.857
MUM_000318,Bandra West,19.046804,72.82811,0.25,6.3,2.41,0.55,794.0,2.18,6605.5,1596.7,2020.3,0.186,0.796
MUM_000319,Bandra West,19.05132,72.828051,0.25,11.68,1.82,0.55,332.7,2.95,6827.1,1543.2,2298.3,0.147,0.875
MUM_000320,Bandra West,19.055835,72.827992,0.25,8.82,2.98,0.55,112.6,3.31,7070.3,1489.7,2642.4,0.111,0.851
MUM_000321,Bandra West,19.060351,72.827933,0.25,6.64,1.9,0.55,558.0,2.57,7338.0,1436.1,3030.3,0.08,0.878
MUM_000322,Bandra West,19.064867,72.827875,0.25,7.52,1.49,0.55,1003.3,1.83,7610.7,1382.6,3447.2,0.057,0.826
MUM_000323,Bandra West,19.069382,72.827816,0.25,7.07,2.38,0.55,1448.7,1.09,7883.4,1329.0,3883.8,0.039,0.842
MUM_000324,Santacruz / Milan Subway,19.073898,72.827757,0.25,3.37,1.09,0.92,1894.0,0.34,8156.1,1275.5,4334.1,0.027,0.89
MUM_000325,Santacruz / Milan Subway,19.078413,72.827698,0.25,4.91,1.15,0.92,2339.4,0.2,8428.8,1209.1,4794.2,0.018,0.896
MUM_000326,Santacruz / Milan Subway,19.082929,72.827639,0.25,4.71,0.32,0.92,2784.7,0.2,8701.5,1109.6,5261.6,0.012,0.863
MUM_000327,Santacruz / Milan Subway,19.087444,72.82758,0.25,3.16,1.06,0.92,3230.1,0.2,8974.2,1010.1,5734.6,0.008,0.912
MUM_000328,Santacruz / Milan Subway,19.09196,72.827521,0.25,4.42,0.73,0.92,3172.2,0.2,9246.9,910.6,6211.7,0.006,0.889
MUM_000329,Santacruz / Milan Subway,19.096475,72.827462,0.25,3.7,0.98,0.92,2687.1,0.2,9519.6,811.2,6692.2,0.004,0.867
MUM_000330,Santacruz / Milan Subway,19.100991,72.827403,0.25,3.94,0.81,0.92,2202.1,0.2,9792.3,711.7,7175.4,0.003,0.889
MUM_000331,Andheri Subway / West,19.105506,72.827344,0.25,3.68,0.49,0.92,1717.0,0.64,10073.4,612.2,7660.7,0.002,0.911
MUM_000332,Andheri Subway / West,19.110022,72.827285,0.25,3.16,0.7,0.92,1231.9,1.45,10371.0,512.7,7953.0,0.001,0.886
MUM_000333,Andheri Subway / West,19.114537,72.827226,0.25,4.8,0.73,0.92,746.8,2.26,10683.7,413.2,7510.2,0.002,0.931
MUM_000334,Andheri Subway / West,19.119053,72.827167,0.25,3.03,0.63,0.92,261.7,3.06,11010.3,313.8,7075.0,0.003,0.86
MUM_000335,Andheri Subway / West,19.123568,72.827108,0.2334,3.05,0.61,0.92,211.6,3.15,11332.4,231.4,6647.3,0.004,0.888
MUM_000336,Andheri Subway / West,19.128084,72.827049,0.1805,3.86,0.91,0.92,677.7,2.37,11642.3,183.9,6207.5,0.006,0.928
MUM_000337,Andheri Subway / West,19.132599,72.82699,0.0919,3.09,0.69,0.92,1114.0,1.64,11927.4,93.7,5777.3,0.008,0.91
MUM_000338,Andheri Subway / West,19.137115,72.826931,0.1239,4.39,0.58,0.92,4974.3,0.2,10647.9,120.4,8217.9,0.001,0.898
MUM_000339,Goregaon West,19.14163,72.826872,0.233,16.3,1.77,0.4,4620.4,0.2,10174.8,237.3,7738.1,0.002,0.779
MUM_000340,Goregaon West,19.146146,72.826813,0.25,19.81,3.59,0.4,4226.1,0.2,9686.4,438.8,7252.3,0.002,0.762
MUM_000341,Goregaon West,19.150661,72.826754,0.25,17.88,2.17,0.4,3834.5,0.2,9186.6,659.2,6757.5,0.004,0.804
MUM_000342,Goregaon West,19.155177,72.826695,0.25,17.5,1.67,0.4,3470.9,0.2,8686.7,879.5,6263.4,0.005,0.765
MUM_000343,Goregaon West,19.159692,72.826635,0.25,8.3,3.69,0.4,3121.8,0.2,8186.8,1099.9,5770.4,0.008,0.822
MUM_000344,Goregaon West,19.164208,72.826576,0.25,13.43,3.16,0.4,2772.7,0.2,7687.0,1320.2,5278.7,0.012,0.78
MUM_000345,Goregaon West,19.168723,72.826517,0.25,20.49,3.21,0.4,2423.6,0.2,7187.2,1540.4,4788.6,0.018,0.81
MUM_000346,Malad West,19.173239,72.826458,0.25,14.87,3.4,0.4,2074.5,0.2,6687.4,1760.7,4300.9,0.028,0.785
MUM_000347,Malad West,19.177754,72.826399,0.25,16.0,3.15,0.4,1739.8,0.6,6187.7,1980.9,3816.4,0.042,0.789
MUM_000348,Malad West,19.18227,72.826339,0.25,9.87,2.76,0.4,1413.7,1.14,5688.0,2201.2,3336.4,0.062,0.815
MUM_000349,Malad West,19.186785,72.82628,0.25,9.54,2.04,0.4,1087.5,1.69,5188.4,2421.4,2863.4,0.092,0.784
MUM_000350,Malad West,19.191301,72.826221,0.25,8.93,2.38,0.4,761.4,2.23,4688.8,2641.7,2401.2,0.135,0.806
MUM_000351,Malad West,19.195816,72.826161,0.25,10.28,2.73,0.4,435.2,2.77,4189.4,2807.9,1957.7,0.196,0.824
MUM_000352,Kandivali West,19.200332,72.826102,0.25,8.9,1.8,0.4,109.1,3.32,3690.1,2634.1,1549.0,0.275,0.797
MUM_000353,Kandivali West,19.204775,72.826194,0.25,8.16,3.74,0.4,217.1,3.14,3191.0,2497.6,1211.0,0.365,0.734
MUM_000354,Kandivali West,19.209236,72.826627,0.25,17.84,1.21,0.4,586.6,2.52,2692.3,2398.1,1016.6,0.429,0.726
MUM_000355,Kandivali West,19.213491,72.827349,0.25,12.94,1.66,0.4,958.7,1.9,2194.2,2298.6,1049.0,0.417,0.78
MUM_000356,Mumbai Central,,,0.25,8.46,1.4,0.4,1330.9,1.28,1697.1,2199.0,1291.2,0.341,0.762
MUM_000357,Mumbai Central,,,0.25,17.19,3.66,0.4,1202.5,1.5,1202.5,2099.5,1653.5,0.252,0.722
MUM_000358,Marine Lines / Kalbadevi,18.938846,72.833156,0.25,14.66,2.61,0.4,715.5,2.31,715.5,2000.0,2073.9,0.178,0.712
MUM_000359,Marine Lines / Kalbadevi,18.943107,72.834058,0.25,19.23,2.17,0.4,278.8,3.04,278.8,1900.4,2523.5,0.122,0.816
MUM_000360,Marine Lines / Kalbadevi,18.947517,72.834144,0.25,7.82,3.42,0.4,370.3,2.88,370.3,1800.9,2816.9,0.096,0.78
MUM_000361,Marine Lines / Kalbadevi,18.952033,72.834086,0.25,8.49,2.92,0.4,719.3,2.3,719.3,1701.4,2962.3,0.085,0.776
MUM_000362,Marine Lines / Kalbadevi,18.956548,72.834028,0.25,13.09,1.57,0.4,1068.3,1.72,1068.3,1601.8,3180.6,0.071,0.779
MUM_000363,Marine Lines / Kalbadevi,18.961064,72.83397,0.25,12.46,3.12,0.4,1417.3,1.14,1417.3,1502.3,3457.8,0.056,0.747
MUM_000364,Marine Lines / Kalbadevi,18.965579,72.833911,0.25,12.61,1.52,0.4,1751.0,0.58,1751.0,1402.8,3161.1,0.072,0.742
MUM_000365,Marine Lines / Kalbadevi,18.970095,72.833853,0.25,14.07,2.26,0.4,2046.3,0.2,2046.3,1336.0,2688.9,0.106,0.739
MUM_000366,Marine Lines / Kalbadevi,18.974611,72.833795,0.25,11.92,3.01,0.4,2341.5,0.2,2341.5,1407.4,2229.0,0.156,0.733
MUM_000367,Marine Lines / Kalbadevi,18.979126,72.833736,0.25,8.96,3.89,0.4,2636.8,0.2,2636.8,1494.7,1790.7,0.225,0.755
MUM_000368,Worli / Prabhadevi,18.983642,72.833678,0.25,7.61,1.74,0.4,2932.1,0.2,2932.1,1581.9,1394.4,0.313,0.834
MUM_000369,Worli / Prabhadevi,18.988158,72.833619,0.25,10.52,3.13,0.4,3227.4,0.2,3227.4,1669.2,1087.4,0.404,0.744
